mantegna;n;18;;;
manteidae;n;5;;;
mantel;n;6;;;
mantelet;n;6,6;;;
mantell;n;18;;;
mantelpiece;n;6;;;
manteodea;n;5;;;
mantichora;n;18;;;
manticora;n;18;;;
manticore;n;18;;;
mantid;n;5;;;
mantidae;n;5;;;
mantiger;n;18;;;
mantilla;n;6,6;;;
mantinea;n;4;;;
mantineia;n;4;;;
mantis;n;5;;;
mantispid;n;5;;;
mantispidae;n;5;;;
mantissa;n;10;;;
mantle;n;10,18,17,17,8,6,6,6;;;
mantlepiece;n;6;;;
mantlet;n;6;;;
mantophasmatodea;n;5;;;
mantra;n;10,10;;;
mantrap;n;18,6;;;
mantua;n;6;;;
manual;n;10,4;;;
manubrium;n;8;;;
manufactory;n;6;;;
manufacture;n;4,4;;;
manufacturer;n;14,18;;;
manufacturing;n;4;;;
manul;n;5;;;
manumission;n;4;;;
manumitter;n;18;;;
manure;n;20;;;
manus;n;8;;;
manuscript;n;10,10;;;
manx;n;10,5;;;
manzanilla;n;13;;;
manzanita;n;20,20;;;
manzoni;n;18;;;
mao;n;20,18;;;
maoi;n;6;;;
maoism;n;9;;;
maoist;n;18;;;
maori;n;14,10;;;
map;n;6,20;;;
map-reader;n;18;;;
mapinguari;n;5;;;
maple;n;20,20;;;
maple-leaf;n;10;;;
mapmaking;n;4;;;
mapper;n;18;;;
mapping;n;20,4;;;
mapquest;n;10;;;
maputo;n;15;;;
maquiladora;n;6;;;
maquis;n;18,14;;;
maquisard;n;18;;;
mar;n;20,7;;;
mara;n;18,5;;;
marabou;n;5,5;;;
marabout;n;5;;;
maraca;n;6;;;
maracaibo;n;15;;;
maracay;n;15;;;
maraco;n;18,10;;;
marang;n;20,13;;;
maranta;n;20;;;
marantaceae;n;20;;;
marasca;n;20,20;;;
maraschino;n;13,13;;;
marasmius;n;20;;;
marasmus;n;20;;;
marat;n;18;;;
maratha;n;18;;;
marathi;n;10;;;
marathon;n;4,11,4;;;
marathoner;n;18;;;
marattia;n;20;;;
marattiaceae;n;20;;;
marattiales;n;20;;;
maraud;n;4;;;
marauder;n;18;;;
maravilla;n;20,20;;;
marble;n;20,6,6;;;
marble-wood;n;20,20;;;
marbleisation;n;7;;;
marbleising;n;7;;;
marbleization;n;7;;;
marbleizing;n;7;;;
marbles;n;4,9;;;
marblewood;n;20,20;;;
marbling;n;13;;;
marc;n;13;;;
marceau;n;18;;;
marcel;n;8;;;
march;n;20,4,4,14,15,10,10;;;
marchantia;n;20;;;
marchantiaceae;n;20;;;
marchantiales;n;20;;;
marche;n;15;;;
marcher;n;18,18,18;;;
marches;n;15;;;
marching;n;4;;;
marchioness;n;18,18;;;
marchland;n;15;;;
marchpane;n;13;;;
marciano;n;18;;;
marcionism;n;9;;;
marconi;n;18;;;
marcuse;n;18;;;
marduk;n;18;;;
mare;n;5,17;;;
marengo;n;4;;;
margarin;n;20,13;;;
margarine;n;13;;;
margarita;n;13;;;
margasivsa;n;20;;;
margate;n;5;;;
margay;n;5;;;
marge;n;13;;;
margin;n;20,7,20,20,10,7;;;
marginalia;n;10;;;
marginalisation;n;20;;;
marginality;n;7;;;
marginalization;n;20;;;
marginocephalia;n;5;;;
marginocephalian;n;5;;;
margosa;n;20;;;
margrave;n;18,18;;;
marguerite;n;20,20;;;
mari;n;18,10;;;
maria;n;17,20;;;
mariachi;n;14;;;
marianas;n;15;;;
maricopa;n;18,10;;;
mariehamn;n;15;;;
marigold;n;20;;;
marihuana;n;20,6;;;
marijuana;n;20,6;;;
marimba;n;6;;;
marina;n;6;;;
marinade;n;13;;;
marinara;n;13;;;
marine;n;18,18;;;
marineland;n;6;;;
mariner;n;18;;;
marines;n;14,14;;;
marini;n;18;;;
marino;n;18;;;
marionette;n;6;;;
mariposa;n;20;;;
mariposan;n;10;;;
mariticide;n;4;;;
maritimes;n;15;;;
marjoram;n;20,13;;;
mark;n;9,10,10,10,7,10,20,18,18,10,10,10,7,7,4;;;
markaz-ud-dawa-wal-irshad;n;14;;;
marker;n;6,10,6;;;
market;n;4,14,6,14,6;;;
marketer;n;18;;;
marketing;n;4,4,4;;;
marketplace;n;4,6;;;
markhoor;n;5;;;
markhor;n;5;;;
marking;n;10,7,4,4;;;
markka;n;20;;;
markoff;n;18;;;
markov;n;18;;;
markova;n;18;;;
marks;n;18;;;
marksman;n;18;;;
marksmanship;n;9;;;
markup;n;20,10;;;
markweed;n;20;;;
marl;n;20;;;
marlberry;n;20;;;
marley;n;18;;;
marlin;n;5;;;
marline;n;6;;;
marlinespike;n;6;;;
marlingspike;n;6;;;
marlinspike;n;6;;;
marlite;n;20;;;
marlowe;n;18,18;;;
marlstone;n;20;;;
marmalade;n;13;;;
marmara;n;17;;;
marmite;n;13,6;;;
marmora;n;17;;;
marmoset;n;5;;;
marmot;n;5;;;
marmota;n;5;;;
maroc;n;15;;;
marocain;n;6;;;
maroon;n;18,7,6;;;
marplan;n;6;;;
marquand;n;18;;;
marque;n;10;;;
marquee;n;6,6;;;
marquess;n;18,18;;;
marqueterie;n;6;;;
marquetry;n;6;;;
marquette;n;18,15;;;
marquis;n;18,18;;;
marquise;n;18,6;;;
marrakech;n;15;;;
marrakesh;n;15;;;
marrano;n;18;;;
marri;n;20;;;
marriage;n;20,14,4,20;;;
marriageability;n;7;;;
married;n;18;;;
marrow;n;8,20,13,13,9;;;
marrowbone;n;13;;;
marrubium;n;20;;;
marruecos;n;15;;;
mars;n;17,18;;;
marsala;n;13;;;
marseillaise;n;10;;;
marseille;n;15,6;;;
marseilles;n;15;;;
marsh;n;17,18,18;;;
marshal;n;18,18;;;
marshall;n;18,18,18,18,18;;;
marshals;n;14;;;
marshalship;n;4;;;
marshland;n;17;;;
marshmallow;n;13;;;
marsilea;n;20;;;
marsileaceae;n;20;;;
marstan;n;18;;;
marsupial;n;5;;;
marsupialia;n;5;;;
marsupium;n;8;;;
mart;n;6;;;
martagon;n;20;;;
marten;n;5;;;
martensite;n;20;;;
martes;n;5;;;
marti;n;18;;;
martial;n;18;;;
martian;n;18;;;
martin;n;18,18,18,18,5;;;
martinet;n;18;;;
martingale;n;6,6;;;
martini;n;13;;;
martinique;n;15;;;
martinmas;n;20;;;
martynia;n;20;;;
martyniaceae;n;20;;;
martyr;n;18,18;;;
martyrdom;n;11,11;;;
marum;n;20;;;
marumi;n;20;;;
marupa;n;20;;;
marut;n;18;;;
marvel;n;11;;;
marvel-of-peru;n;20;;;
marvell;n;18;;;
marveller;n;18;;;
marx;n;18,18,18,18,18;;;
marxism;n;9;;;
marxism-leninism;n;9;;;
marxist;n;18,18;;;
mary;n;18;;;
maryland;n;15,15;;;
marylander;n;18;;;
marzipan;n;13;;;
masa;n;10;;;
masai;n;10;;;
mascara;n;6;;;
mascarpone;n;13;;;
mascot;n;18;;;
masculine;n;10;;;
masculinisation;n;20;;;
masculinity;n;7,7;;;
masculinization;n;20;;;
masdevallia;n;20;;;
masefield;n;18;;;
maser;n;6;;;
maseru;n;15;;;
mash;n;20,13;;;
masher;n;18,6;;;
mashhad;n;15;;;
mashi;n;10;;;
mashie;n;6;;;
mashriq;n;15;;;
masjid;n;6;;;
mask;n;6,4,14,6;;;
masker;n;18;;;
masking;n;4,9,6;;;
masochism;n;12;;;
masochist;n;18;;;
mason;n;18,18,18,18,18;;;
masonite;n;6;;;
masonry;n;6,14,4;;;
masora;n;10;;;
masorah;n;10;;;
masorete;n;18;;;
masorite;n;18;;;
masoud;n;18;;;
masqat;n;15;;;
masque;n;14;;;
masquer;n;18;;;
masquerade;n;14,6,4;;;
masquerader;n;18;;;
mass;n;7,20,14,4,17,14,7,10,10;;;
mass.;n;15;;;
massachuset;n;10,18;;;
massachusetts;n;15,18,15,10;;;
massacre;n;4;;;
massage;n;4;;;
massager;n;18;;;
massasauga;n;5,5;;;
massasoit;n;18;;;
massawa;n;15;;;
masse;n;4;;;
massenet;n;18;;;
masses;n;14;;;
masseter;n;8;;;
masseur;n;18;;;
masseuse;n;18;;;
massicot;n;20;;;
massicotite;n;20;;;
massif;n;17;;;
massine;n;18;;;
massiveness;n;7,7;;;
massorete;n;18;;;
mast;n;6,20,13,6;;;
mastaba;n;6;;;
mastabah;n;6;;;
mastalgia;n;20;;;
mastectomy;n;4;;;
master;n;18,18,18,18,18,6,18,18,18,6;;;
master-at-arms;n;18;;;
mastering;n;9,4;;;
mastermind;n;18,18;;;
masterpiece;n;6,4;;;
masters;n;18;;;
mastership;n;9,4;;;
masterstroke;n;4;;;
masterwort;n;20;;;
mastery;n;9,20,4;;;
masthead;n;10,10,6;;;
mastic;n;20,20,20;;;
mastication;n;4;;;
masticophis;n;5;;;
mastiff;n;5;;;
mastigomycota;n;20;;;
mastigomycotina;n;20;;;
mastigophora;n;5;;;
mastigophoran;n;5;;;
mastigophore;n;5;;;
mastigoproctus;n;5;;;
mastitis;n;20;;;
mastocyte;n;8;;;
mastodon;n;5;;;
mastodont;n;5;;;
mastoid;n;8;;;
mastoidal;n;8;;;
mastoidale;n;8;;;
mastoidectomy;n;4;;;
mastoiditis;n;20;;;
mastopathy;n;20;;;
mastopexy;n;4;;;
mastotermes;n;5;;;
mastotermitidae;n;5;;;
masturbation;n;4;;;
masturbator;n;18;;;
mat;n;6,6,6,17,10,7,6,6;;;
matabele;n;10;;;
matador;n;18;;;
matai;n;20;;;
matakam;n;10;;;
matamoros;n;15;;;
match;n;6,11,6,6,20,18,18,14,9;;;
match-up;n;4;;;
matchboard;n;6;;;
matchbook;n;6;;;
matchbox;n;6;;;
matchbush;n;20;;;
matcher;n;18;;;
matchet;n;6;;;
matchlock;n;6;;;
matchmaker;n;18;;;
matchmaking;n;4;;;
matchstick;n;6;;;
matchup;n;4;;;
matchweed;n;20;;;
matchwood;n;20,20,17;;;
mate;n;18,18,18,18,6,20,20,18,13,4;;;
matelote;n;13;;;
mater;n;18;;;
materfamilias;n;18;;;
material;n;20,10,6,6,18;;;
materialisation;n;20,11,11;;;
materialism;n;20,9;;;
materialist;n;18,18;;;
materiality;n;20,7;;;
materialization;n;20,11,11;;;
materiel;n;6;;;
maternalism;n;7,4;;;
maternity;n;20,20,7;;;
mates;n;14;;;
math;n;9;;;
mathematician;n;18;;;
mathematics;n;9;;;
mathias;n;18;;;
maths;n;9;;;
matinee;n;10;;;
mating;n;4;;;
matins;n;20;;;
matisse;n;18;;;
matman;n;18;;;
matoaka;n;18;;;
matriarch;n;18,18;;;
matriarchate;n;14;;;
matriarchy;n;14;;;
matric;n;4;;;
matricaria;n;20;;;
matricide;n;18,4;;;
matriculate;n;18;;;
matriculation;n;4;;;
matrikin;n;18;;;
matrilineage;n;20;;;
matrimony;n;20,4;;;
matrisib;n;18;;;
matrix;n;14,20,17,8,8,6;;;
matron;n;18,18,18;;;
matronymic;n;10;;;
matsyendra;n;7;;;
matt;n;7;;;
matte;n;20,7;;;
matter;n;9,9,3,9,7,10;;;
matterhorn;n;17;;;
matteuccia;n;20;;;
matthew;n;18,10;;;
matthiola;n;20;;;
matting;n;6,6;;;
mattock;n;6;;;
mattole;n;18,10;;;
mattress;n;6;;;
maturation;n;20,20,20;;;
maturement;n;20;;;
matureness;n;20;;;
maturity;n;20,20,20;;;
matzah;n;13;;;
matzo;n;13;;;
matzoh;n;13;;;
maugham;n;18;;;
maui;n;15;;;
maul;n;6;;;
mauldin;n;18;;;
mauler;n;18;;;
maulers;n;8;;;
maulstick;n;6;;;
maund;n;20;;;
maundy;n;11;;;
maupassant;n;18;;;
mauriac;n;18;;;
mauritania;n;15;;;
mauritanian;n;18;;;
mauritanie;n;15;;;
mauritian;n;18;;;
mauritius;n;15,15;;;
maurois;n;18;;;
mauser;n;18,6;;;
mausoleum;n;6;;;
mauve;n;7;;;
maven;n;18;;;
maverick;n;18,5;;;
mavik;n;6;;;
mavin;n;18;;;
mavis;n;5;;;
maw;n;8;;;
mawkishness;n;12,7;;;
mawlamyine;n;15;;;
max;n;6;;;
maxi;n;6;;;
maxilla;n;8;;;
maxillaria;n;20;;;
maxillary;n;8;;;
maxim;n;10,18;;;
maximation;n;4;;;
maximian;n;18;;;
maximisation;n;4;;;
maximization;n;4,4;;;
maximum;n;20,7,15;;;
maxostoma;n;5;;;
maxwell;n;20,18;;;
maxzide;n;6;;;
may;n;20,20;;;
maya;n;18,14,10;;;
mayaca;n;20;;;
mayacaceae;n;20;;;
mayakovski;n;18;;;
mayan;n;18,10;;;
mayapple;n;20;;;
mayday;n;10;;;
mayeng;n;20;;;
mayenne;n;15;;;
mayer;n;18,18;;;
mayetiola;n;5;;;
mayfish;n;5;;;
mayflower;n;6,20;;;
mayfly;n;5;;;
mayhaw;n;20;;;
mayhem;n;4,4;;;
mayidism;n;20;;;
mayo;n;13;;;
mayonnaise;n;13;;;
mayor;n;18;;;
mayoralty;n;4;;;
mayoress;n;18,18;;;
maypole;n;6;;;
maypop;n;20;;;
mays;n;18;;;
mayweed;n;20;;;
mazama;n;5;;;
mazar-i-sharif;n;15;;;
mazatlan;n;15;;;
mazdaism;n;9;;;
maze;n;6,9;;;
mazer;n;6;;;
mazopathy;n;20;;;
mazurka;n;10,4;;;
mazzard;n;20;;;
mazzini;n;18;;;
mb;n;20,20,20,10;;;
mba;n;10;;;
mbabane;n;15;;;
mbd;n;20;;;
mbeya;n;15;;;
mbit;n;20;;;
mbundu;n;14;;;
mc;n;20;;;
mcalester;n;15;;;
mcallen;n;15;;;
mccarthy;n;18,18;;;
mccarthyism;n;4;;;
mccartney;n;18;;;
mccauley;n;18;;;
mccormick;n;18,18;;;
mccullers;n;18;;;
mcg;n;20;;;
mcgraw;n;18;;;
mcguffey;n;18;;;
mcguffin;n;9;;;
mcia;n;14;;;
mcintosh;n;13;;;
mckim;n;18;;;
mckinley;n;18,17;;;
mcluhan;n;18;;;
mcmaster;n;18;;;
mcpherson;n;18;;;
md;n;20,18,15,10;;;
md.;n;15;;;
mdi;n;14;;;
mdiv;n;10;;;
mdma;n;6;;;
me;n;15;;;
me.;n;15;;;
mead;n;18,18,13;;;
meade;n;18,18;;;
meadow;n;15;;;
meadowgrass;n;20;;;
meadowlark;n;5;;;
meagerness;n;7;;;
meagreness;n;7;;;
meal;n;13,20,13;;;
mealberry;n;20;;;
mealie;n;20;;;
mealtime;n;20;;;
mealworm;n;5;;;
mealybug;n;5;;;
mean;n;9;;;
meander;n;17,4;;;
meanie;n;18;;;
meaning;n;10,9;;;
meaningfulness;n;7;;;
meaninglessness;n;10,7;;;
meanness;n;7,7;;;
means;n;4,6,20;;;
meantime;n;20;;;
meanwhile;n;20;;;
meany;n;18,18;;;
mearstone;n;10;;;
measles;n;20;;;
measurability;n;7;;;
measure;n;4,3,10,4,10,10,10,6,6;;;
measurement;n;4;;;
measurer;n;18;;;
measuring;n;4;;;
meat;n;13,20,9;;;
meatball;n;13;;;
meatloaf;n;13;;;
meatman;n;18;;;
meatpacking;n;4;;;
meatus;n;8;;;
mebaral;n;6;;;
mebendazole;n;6;;;
mebibit;n;20;;;
mebibyte;n;20;;;
mecca;n;15,15;;;
meccano;n;6;;;
mechanic;n;18,18;;;
mechanics;n;9,4;;;
mechanisation;n;20,4;;;
mechanism;n;20,4,17,9,6;;;
mechanist;n;18;;;
mechanization;n;20,4;;;
mecholyl;n;6;;;
meclizine;n;6;;;
meclofenamate;n;6;;;
meclomen;n;6;;;
meconium;n;20;;;
meconopsis;n;20;;;
mecoptera;n;5;;;
mecopteran;n;5;;;
med;n;10;;;
medal;n;10;;;
medalist;n;18,18;;;
medallion;n;20,13,10,10;;;
medallist;n;18,18;;;
medan;n;15;;;
medawar;n;18;;;
meddler;n;18;;;
meddlesomeness;n;7;;;
meddling;n;4;;;
medea;n;18;;;
medellin;n;15;;;
medevac;n;4;;;
medfly;n;5;;;
medford;n;15,15;;;
mediacy;n;7;;;
median;n;9;;;
mediant;n;10;;;
mediastinum;n;8;;;
mediateness;n;7;;;
mediation;n;10,4;;;
mediator;n;18;;;
mediatrix;n;18;;;
medic;n;20,18;;;
medicago;n;20;;;
medicaid;n;4;;;
medical;n;4;;;
medicament;n;6;;;
medicare;n;4;;;
medication;n;6,4;;;
medici;n;14;;;
medicine;n;9,6,4,4;;;
medick;n;20;;;
medico;n;18,18;;;
mediety;n;20;;;
medina;n;15,15;;;
medinilla;n;20;;;
mediocrity;n;7,18;;;
meditation;n;9,9;;;
meditativeness;n;7;;;
mediterranean;n;17;;;
medium;n;10,15,10,20,20,20,20,20,18,10,4;;;
medivac;n;4;;;
medlar;n;20,20,13,13;;;
medlars;n;10;;;
medley;n;10;;;
medline;n;6;;;
medoc;n;13;;;
medroxyprogesterone;n;20;;;
medulla;n;20,8,8;;;
medusa;n;18,5;;;
medusan;n;5;;;
medusoid;n;5;;;
meed;n;20;;;
meekness;n;12,7;;;
meerestone;n;10;;;
meerkat;n;5;;;
meerschaum;n;20,6;;;
meet;n;11;;;
meeter;n;18;;;
meeting;n;14,14,11,4,4,15;;;
meetinghouse;n;6;;;
mefloquine;n;6;;;
mefoxin;n;6;;;
meg;n;20;;;
megabat;n;5;;;
megabit;n;20;;;
megabucks;n;20;;;
megabyte;n;20,20;;;
megacardia;n;20;;;
megacephaly;n;20;;;
megachile;n;5;;;
megachilidae;n;5;;;
megachiroptera;n;5;;;
megacolon;n;8;;;
megacycle;n;20;;;
megadeath;n;11;;;
megaderma;n;5;;;
megadermatidae;n;5;;;
megaera;n;18;;;
megaflop;n;20;;;
megagametophyte;n;20;;;
megahertz;n;20;;;
megahit;n;4;;;
megakaryocyte;n;8;;;
megalith;n;6;;;
megalobatrachus;n;5;;;
megaloblast;n;8;;;
megalocardia;n;20;;;
megalocephaly;n;20;;;
megalocyte;n;8;;;
megalohepatia;n;20;;;
megalomania;n;20;;;
megalomaniac;n;18;;;
megalonychidae;n;5;;;
megalopolis;n;15;;;
megaloptera;n;5;;;
megalosaur;n;5;;;
megalosauridae;n;5;;;
megalosaurus;n;5;;;
megaphone;n;6;;;
megapode;n;5;;;
megapodiidae;n;5;;;
megapodius;n;5;;;
megaptera;n;5;;;
megasporangium;n;20;;;
megaspore;n;20;;;
megasporophyll;n;20;;;
megathere;n;5;;;
megatherian;n;5;;;
megatheriid;n;5;;;
megatheriidae;n;5;;;
megatherium;n;5;;;
megaton;n;20,20;;;
megawatt;n;20;;;
megestrol;n;20;;;
megillah;n;10,10;;;
megilp;n;20;;;
megohm;n;20;;;
megrim;n;20;;;
megrims;n;20;;;
mei;n;20;;;
meiosis;n;20,10;;;
meir;n;18;;;
meissner;n;18,18;;;
meitner;n;18;;;
meitnerium;n;20;;;
mek;n;14;;;
mekong;n;17;;;
melaena;n;20;;;
melagra;n;20;;;
melamine;n;20;;;
melampodium;n;20;;;
melampsora;n;20;;;
melampsoraceae;n;20;;;
melancholia;n;20;;;
melancholiac;n;18;;;
melancholic;n;18;;;
melancholy;n;12,20,8;;;
melanchthon;n;18;;;
melanerpes;n;5;;;
melanesia;n;15;;;
melange;n;14;;;
melanin;n;20;;;
melanism;n;20;;;
melanitta;n;5;;;
melanoblast;n;8;;;
melanocyte;n;8;;;
melanoderma;n;7;;;
melanogrammus;n;5;;;
melanoma;n;20;;;
melanoplus;n;5;;;
melanosis;n;20;;;
melanotis;n;5;;;
melanthiaceae;n;20;;;
melasma;n;20;;;
melastoma;n;20;;;
melastomaceae;n;20;;;
melastomataceae;n;20;;;
melatonin;n;8;;;
melba;n;18;;;
melbourne;n;15,15;;;
melchior;n;18,18;;;
melchite;n;18,18;;;
meld;n;4;;;
meleagrididae;n;5;;;
meleagris;n;5;;;
melee;n;4;;;
melena;n;20;;;
meles;n;5;;;
melia;n;20;;;
meliaceae;n;20;;;
melicocca;n;20;;;
melicoccus;n;20;;;
melicytus;n;20;;;
melilot;n;20;;;
melilotus;n;20;;;
melinae;n;5;;;
melioration;n;4,20,20;;;
meliorism;n;9;;;
meliorist;n;18;;;
meliphagidae;n;5;;;
melissa;n;20;;;
melkite;n;18,18;;;
mellaril;n;6;;;
mellivora;n;5;;;
mellon;n;18;;;
mellowing;n;20;;;
mellowness;n;12,9,7,7,7;;;
melocactus;n;20;;;
melodiousness;n;7;;;
melodrama;n;10;;;
melody;n;10,9;;;
melogale;n;5;;;
meloid;n;5;;;
meloidae;n;5;;;
melolontha;n;5;;;
melolonthidae;n;5;;;
melon;n;13,20;;;
melophagus;n;5;;;
melopsittacus;n;5;;;
melosa;n;20;;;
melospiza;n;5;;;
melphalan;n;6;;;
melpomene;n;18;;;
melt;n;20;;;
meltdown;n;20,11;;;
melter;n;18;;;
melting;n;20;;;
meltwater;n;20;;;
melursus;n;5;;;
melville;n;18;;;
mem;n;10;;;
member;n;18,20,8,14,8;;;
membership;n;14,20;;;
membracidae;n;5;;;
membrane;n;6,8;;;
membranophone;n;6;;;
meme;n;9;;;
memel;n;15;;;
memento;n;9;;;
memo;n;10;;;
memoir;n;10,10;;;
memorabilia;n;10;;;
memorability;n;7;;;
memoranda;n;10;;;
memorandum;n;10;;;
memorial;n;10,10,6;;;
memorialisation;n;11;;;
memorialization;n;11;;;
memorisation;n;9;;;
memoriser;n;18;;;
memorization;n;9;;;
memorizer;n;18;;;
memory;n;9,9,9,6,9;;;
memphis;n;15,15;;;
memsahib;n;18;;;
men;n;14;;;
men's;n;6;;;
menace;n;20,10;;;
menadione;n;20;;;
menage;n;14;;;
menagerie;n;14,6;;;
menander;n;18;;;
menarche;n;11;;;
mencken;n;18;;;
mend;n;6,4;;;
mendacity;n;7;;;
mendel;n;18;;;
mendeleev;n;18;;;
mendelevium;n;20;;;
mendeleyev;n;18;;;
mendelian;n;18;;;
mendelianism;n;9;;;
mendelism;n;9;;;
mendelsohn;n;18;;;
mendelssohn;n;18;;;
mender;n;18;;;
mendicancy;n;20,10;;;
mendicant;n;18,18;;;
mendicity;n;20;;;
mending;n;6,4;;;
menelaus;n;18;;;
menhaden;n;5;;;
menhir;n;6;;;
menial;n;18;;;
meniere;n;18;;;
meninges;n;8;;;
meningioma;n;20;;;
meningism;n;20;;;
meningitis;n;20;;;
meningocele;n;20;;;
meningoencephalitis;n;20;;;
meninx;n;8;;;
menippe;n;5;;;
meniscectomy;n;4;;;
meniscium;n;20;;;
meniscus;n;8,6,6;;;
menispermaceae;n;20;;;
menispermum;n;20;;;
menninger;n;18,18,18;;;
mennonite;n;18;;;
mennonitism;n;9;;;
menominee;n;18,10;;;
menomini;n;18,10;;;
menopause;n;20;;;
menopon;n;5;;;
menorah;n;6,6;;;
menorrhagia;n;20;;;
menorrhea;n;8;;;
menotti;n;18;;;
menotyphla;n;5;;;
mensa;n;17;;;
mensch;n;18;;;
menses;n;20;;;
mensh;n;18;;;
menshevik;n;18;;;
menstruation;n;20;;;
menstruum;n;20,20;;;
mensuration;n;4;;;
mentalism;n;9;;;
mentality;n;9,9;;;
mentation;n;9;;;
mentha;n;20;;;
menthol;n;20,6;;;
menticirrhus;n;5;;;
mention;n;10,10,10;;;
mentioner;n;18;;;
mentor;n;18;;;
mentum;n;20,8,8;;;
mentzelia;n;20;;;
menu;n;10,13,10,9;;;
menuhin;n;18;;;
menura;n;5;;;
menurae;n;5;;;
menuridae;n;5;;;
menyanthaceae;n;20;;;
menyanthes;n;20;;;
menziesia;n;20;;;
meow;n;11;;;
mepacrine;n;6;;;
meperidine;n;6;;;
mephaquine;n;6;;;
mephenytoin;n;6;;;
mephistopheles;n;18;;;
mephitinae;n;5;;;
mephitis;n;20,9,5;;;
mephobarbital;n;6;;;
meprin;n;6;;;
meprobamate;n;6;;;
meq;n;7;;;
meralgia;n;20;;;
merbromine;n;6;;;
mercantilism;n;14,4;;;
mercaptopurine;n;6;;;
mercator;n;18;;;
mercedario;n;17;;;
mercenaria;n;5;;;
mercenary;n;18;;;
mercer;n;18,18;;;
merchandise;n;6;;;
merchandiser;n;18;;;
merchandising;n;4;;;
merchant;n;18;;;
merchant-venturer;n;18;;;
merchantability;n;20;;;
merchantman;n;6;;;
mercifulness;n;12,7,4;;;
mercilessness;n;12,7;;;
merckx;n;18;;;
mercouri;n;18;;;
mercurialis;n;20;;;
mercurochrome;n;6;;;
mercury;n;20,18,17,7;;;
mercy;n;4,7,12,20,4;;;
mere;n;17;;;
meredith;n;18,18;;;
merestone;n;10;;;
meretriciousness;n;7,7;;;
merganser;n;5;;;
mergenthaler;n;18;;;
merger;n;4,11;;;
merginae;n;5;;;
merging;n;4,4;;;
mergus;n;5;;;
mericarp;n;20;;;
merida;n;15;;;
meridian;n;20,15,15;;;
meringue;n;13;;;
merino;n;5;;;
meriones;n;5;;;
meristem;n;20;;;
merit;n;7,7;;;
meritocracy;n;14,9;;;
meritoriousness;n;7;;;
merl;n;5;;;
merlangus;n;5;;;
merle;n;5;;;
merlin;n;18,5;;;
merlon;n;6;;;
merlot;n;20,13;;;
merluccius;n;5;;;
mermaid;n;18;;;
merman;n;18,18;;;
merodach;n;18;;;
meromelia;n;20;;;
meronym;n;10;;;
meronymy;n;20;;;
meropidae;n;5;;;
merops;n;5;;;
merostomata;n;5;;;
merovingian;n;18,14;;;
merozoite;n;5;;;
merrimac;n;6;;;
merrimack;n;17;;;
merriment;n;12,4;;;
merriness;n;7;;;
merry-go-round;n;11,6;;;
merrymaker;n;18;;;
merrymaking;n;4;;;
mertensia;n;20;;;
merthiolate;n;6;;;
merton;n;18,18;;;
meryta;n;20;;;
mesa;n;17,15;;;
mesalliance;n;20;;;
mesantoin;n;6;;;
mesasamkranti;n;20;;;
mescal;n;20,13;;;
mescaline;n;6;;;
mesembryanthemum;n;20;;;
mesencephalon;n;8;;;
mesenchyme;n;5;;;
mesentery;n;8;;;
mesh;n;20,11,9,6,4;;;
meshed;n;15;;;
meshing;n;11,6,4;;;
meshugaas;n;4;;;
meshuggeneh;n;18;;;
meshuggener;n;18;;;
meshwork;n;6;;;
mesmer;n;18;;;
mesmerism;n;4;;;
mesmerist;n;18;;;
mesmerizer;n;18;;;
mesoamerica;n;15;;;
mesoamerican;n;18;;;
mesoblast;n;5;;;
mesocarp;n;20;;;
mesocolon;n;8;;;
mesocricetus;n;5;;;
mesoderm;n;5;;;
mesohippus;n;5;;;
mesolithic;n;20;;;
mesomorph;n;18;;;
mesomorphy;n;7;;;
meson;n;17;;;
mesophyron;n;8;;;
mesophyte;n;20;;;
mesopotamia;n;15;;;
mesosphere;n;17;;;
mesothelioma;n;20;;;
mesothelium;n;8;;;
mesotron;n;17;;;
mesozoic;n;20;;;
mespilus;n;20;;;
mesquit;n;20;;;
mesquite;n;20;;;
mess;n;20,20,13,13,6,20;;;
mess-up;n;4;;;
message;n;10,10;;;
messaging;n;10;;;
messenger;n;18;;;
messiah;n;18,18,18,10;;;
messiahship;n;4;;;
messidor;n;20;;;
messina;n;15;;;
messiness;n;20,7;;;
messmate;n;18;;;
messuage;n;6;;;
mestiza;n;18;;;
mestizo;n;18;;;
mestranol;n;20;;;
mesua;n;20;;;
metabola;n;5;;;
metabolism;n;20,20;;;
metabolite;n;20;;;
metacarpal;n;8;;;
metacarpus;n;8;;;
metacenter;n;9;;;
metacentre;n;9;;;
metacyesis;n;20;;;
metadata;n;14;;;
metagenesis;n;19;;;
metaknowledge;n;9;;;
metal;n;20,20;;;
metalanguage;n;10;;;
metalepsis;n;10;;;
metalhead;n;18;;;
metallic;n;6,6;;;
metallurgist;n;18;;;
metallurgy;n;9;;;
metalware;n;6;;;
metalwork;n;6,4;;;
metalworker;n;18;;;
metalworking;n;4;;;
metalworks;n;6;;;
metamathematics;n;9;;;
metamere;n;5;;;
metamorphism;n;20;;;
metamorphopsia;n;20;;;
metamorphosis;n;20,4,4;;;
metaphase;n;20,20;;;
metaphor;n;10;;;
metaphysics;n;9;;;
metaphysis;n;8;;;
metaproterenol;n;6;;;
metarule;n;9;;;
metasequoia;n;20;;;
